track_id,track_name,artist,album,release_date,popularity,genres
48YkpE5enOln5c7jXSTuHL,About A Girl - Live,Nirvana,MTV Unplugged In New York,1994-11-01,62,"grunge, rock"
4A065x9kJt955eGVqf813g,Them Bones (2022 Remaster),Alice In Chains,Dirt (2022 Remaster),1992-09-29,72,"grunge, post-grunge"
142KJBPM1vzksL5piNm6Ht,Blue Monday - Single Version,Orgy,Alternative Metal Giants,2019-12-27,16,"industrial rock, industrial metal, nu metal, industrial"
1nFtiJxYdhtFfFtfXBv06s,Something In The Way,Nirvana,Nevermind (Remastered),1991-09-26,69,"grunge, rock"
5PQV6JRuE9wSfPS49Zlrx7,"Something In The Way (From ""The Batman"")",Geek Music,"Something In The Way (From ""The Batman"")",2020-09-15,44,anime
5jNn9QeC5PCZl3t27eusXg,Princes Of The Universe - Remastered 2011,Queen,A Kind of Magic (Deluxe Remastered Version),1986-06-02,44,"classic rock, rock, glam rock"
1oagRT7LfpVlNJN6FSZDGp,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,Infinity On High,2007-01-01,70,"emo, pop punk"
09LJEp0y8MvnrTKJKXsCJJ,Planet Hell - Live,Nightwish,End of an Era (Live),2006-06-02,32,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
0WAin0j5Falzhcf4ut3wY9,Dark Chest of Wonders,Nightwish,Once,2004-01-04,0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
0eaSdnDwPCoXMwPMwko4Ne,De Repente,Soraya,Esenciales,2003-01-01,53,latin pop
4GCFX86ToOj0PYaoHggZyk,Wish I Had an Angel,Nightwish,Once,2004-01-04,0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
2hpiTc2vlAzLttAzFgZuXZ,The Siren,Nightwish,Once,2004-01-04,0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
0uBjWPwdfoEsKI8anjSHmE,Dead Gardens,Nightwish,Once,2004-01-04,0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
7a9Ww6WINi8DChbynfr0mM,Romanticide,Nightwish,Once,2004-01-04,0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
5EJ2THuhAapEIeQOtXUQ0x,Oye Mi Amor,Maná,¿Dónde Jugarán Los Niños?,1992,80,"rock en español, latin rock, mexican rock, latin pop"
0NfdbvWFwlVMA183QibxCB,Me Vale,Maná,¿Dónde Jugarán Los Niños?,1992,63,"rock en español, latin rock, mexican rock, latin pop"
4aDtCVcQCkR7zYa8jwLciP,Aquí,La Ley,Uno,2000-02-21,61,"rock en español, latin rock, latin alternative"
2WmbbiWfFEKsSZe6E5GeVe,The Phantom Of The Opera,Nightwish,Century Child,2002,0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
0ePxSaJJbDpH7Bavz3gucs,The Kinslayer,Nightwish,Wishmaster,2000,0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
2JTwPGmzMRW0gO4CBCzsyS,La soledad,Laura Pausini,Laura Pausini: 25 Aniversario (Spanish Version),2019-11-08,55,latin pop
2vT5bweFphLcVvpmZR5PEv,Amores extraños,Laura Pausini,Laura Pausini: 25 Aniversario (Spanish Version),2019-11-08,56,latin pop
0hs3unYvc0bFG2NgheFdkO,The Batman,Michael Giacchino,"The Batman (from ""The Batman"")",2022-01-21,0,soundtrack
1ChulFMnwxoD74Me8eX2TU,You Spin Me Round (Like a Record),Dead Or Alive,Evolution: The Hits,2003-05-19,73,"hi-nrg, synthpop"
6lSr3iZTC144PKhvbPFzMp,Blurry,Puddle Of Mudd,Come Clean,2001-01-01,71,post-grunge
4yUcHLkHUwAPpKN0Uvdo8I,Du riechst so gut,Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),1995-09-24,67,"industrial metal, metal, industrial rock, industrial"
0UvZcEfpzVyx47QsRbjyBz,El Apagón,Bad Bunny,Un Verano Sin Ti,2022-05-06,71,"reggaeton, trap latino, urbano latino, latin"
1dm6z1fWB0cErMszU25dy2,Después de la Playa,Bad Bunny,Un Verano Sin Ti,2022-05-06,74,"reggaeton, trap latino, urbano latino, latin"
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,Bee Gees,How Can You Mend A Broken Heart,2020-12-11,73,disco
54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),Metallica,Master of Puppets (Remastered Deluxe Box Set),1986-03-03,72,"metal, thrash metal, rock, heavy metal, hard rock"
1SlMYQmLe0yNEvBIfaPTAW,Ich will,Rammstein,Mutter,2001-04-02,62,"industrial metal, metal, industrial rock, industrial"
2bEOoGCjJJVf60y3aKgXcn,Links 2 3 4,Rammstein,Mutter,2001-04-02,56,"industrial metal, metal, industrial rock, industrial"
5NSoxlB4utD51hYMAZpIdV,Zwitter,Rammstein,Mutter,2001-04-02,44,"industrial metal, metal, industrial rock, industrial"
1ryMgu0CnRSseTYpvMDOLD,Mein Herz brennt,Rammstein,Mutter,2001-04-02,60,"industrial metal, metal, industrial rock, industrial"
4w3R0GZ2rScJMKlgPJzHRq,Sonne,Rammstein,Mutter,2001-04-02,70,"industrial metal, metal, industrial rock, industrial"
5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,Un Verano Sin Ti,2022-05-06,81,"reggaeton, trap latino, urbano latino, latin"
5IhtaTempjlVlPmSgI0FQS,Storytime,Nightwish,Imaginaerum,2011-12-02,58,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
5TpreOpMfa13zFjW5LS9fy,My Eyes Adore You,Draco Rosa,Mad Love,2001,22,"rock en español, latin pop, latin rock, latin alternative"
2wVWGFVkL5I3JGsoWBx2AZ,EDGING,blink-182,EDGING,2022-10-14,2,"pop punk, punk, rock, skate punk, emo"
50fWho5dgImqIWxXi2uXE9,Manjar Místico,el Manjar de los Dioses,Manjar Místico,1997-08-26,26,"rock en español, latin rock, jangle pop"
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,The Singles (Expanded),2016-10-14,79,soft rock
1UBQ5GK8JaQjm5VbkBZY66,Sharp Dressed Man - 2008 Remaster,ZZ Top,Eliminator,1983-03-23,6,"southern rock, classic rock, blues rock, rock"
4SYMibQ93bfzOk6uzkF0dO,Don't Turn Around,Ace of Base,The Sign,1993-12-24,60,"eurodance, europop"
6kWJvPfC4DgUpRsXKNa9z9,All That She Wants,Ace of Base,The Sign,1993-12-24,80,"eurodance, europop"
7bn5uF7aIU3aAhyMIIoGAP,Surfer Calavera - Versión Remasterizada 2008,Los Fabulosos Cadillacs,Fabulosos Calavera,1997-07-28,22,"rock en español, latin rock, ska, argentine rock, latin alternative, mexican ska, murga"
7ivM5ILtz3k5Z6sRjXu0v2,(Rap) Superstar (feat. Eminem & Noreaga),Cypress Hill,Skull & Bones,2000-04-25,51,"west coast hip hop, old school hip hop, rap rock, hip hop"
4TNFLwe6DhtR3Wn1JKMqMJ,Makeba,Jain,Zanaka (Deluxe),2016-11-25,62,french pop
5vZ4IeUenK2cHub2d7yfWk,Radio,Rammstein,Rammstein,2019-05-17,67,"industrial metal, metal, industrial rock, industrial"
5EWPGh7jbTNO2wakv8LjUI,Free Bird,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,1973-01-01,78,"southern rock, classic rock, rock"
5QTTqnJUZ67yVXexI5efjI,"America, F**K Yeah! (From ""Team America World Police"")",Geek Music,"America, F**K Yeah! (From ""Team America World Police"")",2021-10-01,45,anime
3qqpqRlCR32DUY7Xqjswvb,"Pluma, Pluma Gay",Mala Fe,Me Liberé,2007-02-08,19,merengue
7neWp4incUBLP1XQTNWmP0,La Vaca,Mala Fe,Con Su Loquera,2000,65,merengue
3OY0uQ29xLqS0vCRDmuftX,La Escuela,Ruben DJ,La Escuela,1987-05-06,7,merengue
5nvS1vouQkX0HxOohfqCoS,Tren Al Sur,Los Prisioneros,Coleccion Suprema,2007-01-01,63,"latin rock, rock en español"
08sbpioHxwU7zyyMvmC8A9,Sara' Perche Ti Amo,Ricchi E Poveri,Ricchi E Poveri - Grandi Successi,1997-01-01,0,"italo dance, italo disco"
6vjNTrHMJuoktlhC7PFAJY,"Dan Dan Kokoro Hikareteku (From ""Dragon Ball GT"")",Miura Jam,"Dan Dan Kokoro Hikareteku (From ""Dragon Ball GT"")",2018-07-11,42,anime
04Xdk7F9HgyHBcAwO7KE3F,Sera Porque Te Amo,Ricchi E Poveri,Exclusive Ricchi E Poveri - 15 Exitos,2010-01-28,63,"italo dance, italo disco"
0HIoLXQTYfRvsDGifz8cWY,Minutos,Ricardo Arjona,Santo Pecado,2002,2,latin pop
0RsJBwCYg9R1me7r8wLgvM,Si el Norte Fuera el Sur,Ricardo Arjona,Si El Norte Fuera El Sur,1996-08-20,36,latin pop
1A7qPfbcyRVEdcZiwTFhZI,Memory Reboot,VØJ,Memory Reboot,2023-01-13,68,"phonk, synthwave, drift phonk"
0kFM6t9htbB53Dg8frGDGh,Kiss Me Deadly,Lita Ford,Lita,1988-02-01,55,"glam metal, hard rock, glam rock"
69rgohW2AIXey3kF0sYFzw,Don't Lose My Number - 2016 Remaster,Phil Collins,The Singles (Expanded),2016-10-14,36,soft rock
0iYk1L7ImsUVsYMhXibhNN,Name of the Game,The Crystal Method,Tweekend,2008,0,"big beat, breakbeat, electronica"
6F9yAYUaNbUhdlQyt5uZ3b,La Incondicional,Luis Miguel,Busca Una Mujer,1988-11-25,77,"mariachi, bolero, latin pop, ranchera, villancicos"
0d8cGMosMcPJA8UsxQCtZq,You Spin Me Round (Like a Record),Dead Or Alive,That's The Way I Like It: The Best of Dead Or Alive,2010-10-25,44,"hi-nrg, synthpop"
6ldwfK0yWgTAlmIfuQkTYN,I'm a Slave 4 U,Britney Spears,Britney (Digital Deluxe Version),2001-10-31,73,pop
1vcxF91pWs9uNwDROuiCPB,Savior,Rise Against,Appeal To Reason,2008-01-01,76,"punk, hardcore punk"
11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,Queen,Hot Space (Deluxe Remastered Version),1982-05-03,73,"classic rock, rock, glam rock"
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,Stranger In Town,1978-05-05,74,classic rock
3kXoKlD84c6OmIcOLfrfEs,September,"Earth, Wind & Fire",September (sped up + slowed),1978-11-18,82,"funk, disco"
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",Raise!,1981-11-14,80,"funk, disco"
5KgbyD2lQQlIupAaPjgiXg,"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Greatest,1979-01-01,75,disco
6rhVKeUhQTGLIRmQOfc9Wo,Don't Let Me Be Misunderstood,Santa Esmeralda,Kill Bill Vol. 1 Original Soundtrack (PA Version),2003-09-23,30,disco
7pzmpzvdtgIFKQz2vHbkOp,You Should Be Dancing,Bee Gees,Saturday Night Fever (The Original Movie Soundtrack Deluxe Edition),1977-11-15,36,disco
4aFREwi1prNIKKTPFNfRGL,You Should Be Dancing - Edit,Bee Gees,Children Of The World,1976-01-01,0,disco
3P5dVXm98CgVuEpcW2HsUk,The Power,SNAP!,World Power,1990-01-01,56,eurodance
1qPbGZqppFwLwcBC1JQ6Vr,Wonderwall,Oasis,(What's The Story) Morning Glory?,1995-10-02,74,"britpop, madchester"
7GD8Ei7EHY0lRxENsqxfUz,Slaying The Dreamer,Nightwish,Century Child,2002-01-01,37,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,The Emptiness Machine,2024-09-05,77,"nu metal, rap metal, rock, alternative metal"
5kP32cKaf8ln4PSoY6sD13,The Signal Fire,Killswitch Engage,Atonement,2019-08-16,53,"metalcore, metal"
3bP47tw8MOgtrwdO1iahVl,To Be With You,Mr. Big,"Big, Bigger, Biggest! The Best Of Mr. Big",1996-11-25,59,glam metal
3POMZFPzYbV6rYXJN1ozXW,Weak Fantasy,Nightwish,Endless Forms Most Beautiful (Deluxe Version),2015-03-27,43,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
7ptv3yXdBWwzO7rVA62rwy,(Oh) Pretty Woman - 2015 Remaster,Van Halen,Diver Down (Remastered),1982-04-14,57,"glam metal, classic rock, rock, hard rock"
1fLlRApgzxWweF1JTf8yM5,Given Up,Linkin Park,Minutes to Midnight,2007-05-14,80,"nu metal, rap metal, rock, alternative metal"
57rjpoEptJd51WyfEe3ieh,Euphoria,VØJ,Memory Reboot,2023-09-01,49,"phonk, synthwave, drift phonk"
5wO7hTEOnwLt4NX1nbA16k,End Of All Hope,Nightwish,Century Child,2002-01-01,53,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
7n3bkXLjXeCjpuHZLAZsBt,Freak On a Leash - Freakin' Bitch Mix,Korn,Freak on a Leash - EP,1998-01-01,26,"nu metal, metal, rap metal, alternative metal"
4aiOsfMfsi62QktvVEefTm,Lost Memory,VØJ,Memory Reboot,2023-09-01,52,"phonk, synthwave, drift phonk"
2PC92mpsc0XCCILU85Dlvz,Winter Memories,VØJ,Winter Memories,2023-12-15,46,"phonk, synthwave, drift phonk"
4SsX2a7c9gsUKfadtYnGbl,Moonlit,VØJ,Memory Reboot,2023-09-01,47,"phonk, synthwave, drift phonk"
5Hh2VJj7bOWGsN0Jw6smwt,Two Faced,Linkin Park,Two Faced,2024-11-13,61,"nu metal, rap metal, rock, alternative metal"
5erDAbi3CanXYEELLtZSPf,Bun Bun - CPTL PNSHMNT Remix,James Marvel,Bun Bun - Remixed,2024-09-06,1,drum and bass
2g7VreM5uA0ivlhGn14gSM,Riddles & Traps,James Marvel,Space Pirate Trainer OST,2018-01-03,2,drum and bass
4DXswc4p8mel7E6C1ZSHDq,Spellbound,Lacuna Coil,Shallow Life,2009-07-13,45,"gothic metal, symphonic metal, gothic rock, metal"
14NqusbaxBTfwHkxbsJ1MS,Alucinando Con Rockanrol,el Manjar de los Dioses,Alucinando,1999-10-26,18,"rock en español, latin rock, jangle pop"
6Wvh0P0EJK55NnuXaJFLU6,Never Die - Remastered 2024,Creed,Human Clay (Deluxe Edition),2024-08-16,31,post-grunge
5XfWzGa5zuz88IOYbWNTMa,Mr. Crowley,Ozzy Osbourne,Blizzard of Ozz (Expanded Edition),1980-09-20,0,"metal, glam metal, heavy metal, hard rock"
2yTnWN1R5j6grXC8YLf5mc,Spit It Out,Slipknot,Slipknot,1999,69,"nu metal, metal, alternative metal, rap metal, heavy metal"
4Z6e88z4yPI3oYBAUicQ1b,Liberate,Slipknot,Slipknot,1999,59,"nu metal, metal, alternative metal, rap metal, heavy metal"
4hHU7KlmOi8rIhpPB6fTg4,No Life,Slipknot,Slipknot,1999,54,"nu metal, metal, alternative metal, rap metal, heavy metal"
3q7GKmKaiktt57PVIxKOm8,The Blister Exists,Slipknot,Vol. 3: The Subliminal Verses (Special Edition),2004,61,"nu metal, metal, alternative metal, rap metal, heavy metal"
6rsoBvxrlxdmqJyGPPciyq,The Dying Song (Time To Sing),Slipknot,"The End, So Far",2022-09-30,61,"nu metal, metal, alternative metal, rap metal, heavy metal"
7on45JTbuUgroAC4DXwBqQ,Just Like This,Limp Bizkit,Significant Other,1999,64,"nu metal, rap metal, alternative metal, rap rock"
5u2qiqQGUBy8fvXTvs9i2X,(sic),Slipknot,Slipknot,1999,67,"nu metal, metal, alternative metal, rap metal, heavy metal"
2yYX7KbfWZrezWVW1vN3iz,Eyeless,Slipknot,Slipknot,1999,71,"nu metal, metal, alternative metal, rap metal, heavy metal"
6nBgYGF2r6kpdzNaFvu8Vi,Me Sobra El Agua,Vivanativa,Viejo,2000-03-10,30,"rock en español, latin rock"
5xtkWsVzT1TmkdJqQqR2wj,Pa'ti Pa'mi,Puya,Union,2001,7,"nu metal, groove metal, latin rock, rap metal"
54b8qPFqYqIndfdxiLApea,Alone,Heart,Bad Animals,1987-06-06,76,"classic rock, aor, rock"
5YjKdeES9QRJ8NmF4Xc8pV,All I Wanna Do Is Make Love To You,Heart,Brigade,1990-03-25,68,"classic rock, aor, rock"
22wWxHGHRH8gZXNDXRgSqY,These Dreams,Heart,Heart,1985-07-06,68,"classic rock, aor, rock"
3CLSHJv5aUROAN2vfOyCOh,Close Eyes,DVRST,Close Eyes,2021-05-25,70,"phonk, drift phonk"
4Zf7vu8xsZeqOvel5fqyEK,Slapper - Fast & Furious: Drift Tape/Phonk Vol 1,DVRST,Slapper (Fast & Furious: Drift Tape/Phonk Vol 1),2022-12-16,50,"phonk, drift phonk"
5hYr8yRbQLFE20oS7Mi3T2,(Rock) Superstar (feat. Chino Moreno & Everlast),Cypress Hill,Skull & Bones,2000-04-25,61,"west coast hip hop, old school hip hop, rap rock, hip hop"
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,90,"reggaeton, trap latino, urbano latino, latin"
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,91,"reggaeton, trap latino, urbano latino, latin"
6VNXmo59yDYgcwLS17UNAW,CAFé CON RON,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,79,"reggaeton, trap latino, urbano latino, latin"
5WEF0icHWmAZBBMglBd599,WELTiTA,Bad Bunny,DeBÍ TiRAR MáS FOToS,2025-01-05,82,"reggaeton, trap latino, urbano latino, latin"
7zSAI7Ae6DPVepN8MksKVZ,Space Age Love Song,A Flock Of Seagulls,We Are The '80s,1981,59,"new wave, synthpop"
3ZpWy5rBZv2aLQAldnmTsP,Whiskey In The Jar,Metallica,"Garage, Inc.",1998-11-24,63,"metal, thrash metal, rock, heavy metal, hard rock"
1RSKK7hj4emItvmh45crcX,Come Cover Me,Nightwish,Wishmaster,2000-01-01,42,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
7j7C7IOsbblLxBiMpWbJuL,"La Muralla (feat. Tito Auger, Tego Calderón, Mimi Maura & El Topo)",Puya,Areyto,2010-08-20,14,"nu metal, groove metal, latin rock, rap metal"
3foEqhJnuLeZRrYgi2dZSu,"Calle Luna, Calle Sol",Sol D' Menta,Insomnio,2001-07-13,22,"rock en español, latin rock, nueva trova"
5fpizYGbi5IQoEraj6FP0R,Intergalactic - Remastered 2009,Beastie Boys,Hello Nasty (Deluxe Edition/Remastered),1998-07-14,69,"rap rock, old school hip hop, east coast hip hop, hip hop"
2KuGuEVhHoQ0F1PVupQovc,Gimme The Mic,Limp Bizkit,Results May Vary,2003-01-01,60,"nu metal, rap metal, alternative metal, rap rock"
6ILVeNgfsOG41ioscRql5P,from me to u (feat. Poppy),BABYMETAL,from me to u (feat. Poppy),2025-04-04,61,j-rock
1NIgQqpaUBDpDtdnIZIuEB,La Sospecha,Circo,No Todo Lo Que Es Pop Es Bueno,2001,21,"rock en español, latin rock"
3W5VyYUtZtQKCYfeJtbO20,Eyes Wide Open,Kittie,Eyes Wide Open,2024-02-14,21,"nu metal, riot grrrl"
0E66SVq7uPT9YOXzzaIAsZ,Fire,Kittie,Fire,2024-06-21,27,"nu metal, riot grrrl"
4WRoLfCYJ4sLMhXgQJnI2N,oath sign,LiSA,"LOVER""S""MiLE",2012-02-22,53,"anime, j-pop, j-rock"
2gXLn3qYXGbFpSJfKSrTk8,Before You Fade,VØJ,Memory Reboot,2023-09-01,36,"phonk, synthwave, drift phonk"
5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,Alice Deejay,Who Needs Guitars Anyway?,2000-10-01,79,"eurodance, europop"
0RqYFlUvMjCfNG9oP2KVuT,Blood Is Pumping,Voodoo & Serano,Dark Trance Vs. Neo-Goth,2005-11-15,48,trance
7iyqPI3um5594j3BQ4EMRt,Never Forget,Eleine,We Shall Remain,2023-07-14,35,"symphonic metal, gothic metal, power metal"
0RZVAhyB8vhxQz6ITjiuyA,Noise,Nightwish,HUMAN. :II: NATURE.,2020-04-10,53,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
5wgQdqVROXxYDwFIFi8eZ8,Daydream,Narvent,Daydream,2024-01-05,44,"phonk, synthwave"
2m6Ml5MpbKxo76nJcCSNIA,Hell Moon (We Shall Never Die),Eleine,Until the End,2018-02-23,31,"symphonic metal, gothic metal, power metal"
6B0xUoOll6CTQaZoroYX59,Drained,auritni,Drained,2025-01-17,41,synthwave
4mPug4IYxJWq0eixqY05pX,The All-Consuming,Rogue VHS,The All-Consuming,2025-06-06,22,"synthwave, chillwave, vaporwave"
0oEiV6C1LR36cdJdsp8iSu,Oh Nana,Millo Torres Y El Tercer Planeta,Soñando Realidad,1997-03-05,24,"spanish-language reggae, rock en español, roots reggae, latin rock"
6kulGk9so66CHxFPAPiyyt,Ella Es,Millo Torres Y El Tercer Planeta,Millo Torres y El Tercer Planeta 1999-2002,2003-04-15,24,"spanish-language reggae, rock en español, roots reggae, latin rock"
5PCVu0BqbuaDhB3mluOPNT,Empty bloom,auritni,Empty bloom,2025-02-28,33,synthwave
6HkXeYMyASSvLnPNeYDoCD,Endless Forms Most Beautiful,Nightwish,Endless Forms Most Beautiful (Deluxe Version),2015-03-27,46,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock"
69KUKhBqyGvtO1jtJwZEcv,Fainted,Narvent,Fainted,2023-10-27,55,"phonk, synthwave"
4WG3mAQIGHQJalK922wAiG,Memory Reboot - Slowed,VØJ,Memory Reboot (Slowed),2023-01-13,61,"phonk, synthwave, drift phonk"
2DgL722jfzULRS4tGo5OEq,Distant Echoes,VXLLAIN,Distant Echoes,2023-10-13,57,synthwave
46NOr6vuOmCGRifno8OyyE,Fainted - Slowed,Narvent,Insomnia,2024-08-09,45,"phonk, synthwave"
1VIB68RVJzJnjDCLQOrBxp,Isolated,Navjaxx,Isolated,2025-05-23,42,"synthwave, electroclash, french indie pop"
7doNr4MpNLHa2sqcBpPSKA,Neon Genesis,blueberry,Neon Genesis,2024-04-05,40,"phonk, drift phonk"
6Vf4CuQyUxlF64hWja7sdz,Silent Farewell,Xalv,Silent Farewell,2025-04-04,29,synthwave
1Hlt7AB6XffcHpptI3wXnJ,Strange Memory,Narvent,Strange Memory,2025-01-10,37,"phonk, synthwave"
6SSSXmtys657C9KF26S1Oa,Blossom,Navjaxx,Blossom,2025-07-25,24,"synthwave, electroclash, french indie pop"
1jYUygwkzwqwjWbyd17xav,Divinity,Navjaxx,Divinity,2025-07-18,22,"synthwave, electroclash, french indie pop"
2QJ14O3heiTJG1Znzfj2ab,Her Eyes - Slowed,Narvent,Her Eyes (Slowed),2024-06-07,35,"phonk, synthwave"
5PPLVeBftSqxLCCqlwW5wN,Her Eyes,Narvent,Her Eyes,2024-04-26,43,"phonk, synthwave"
2hAsjqfoGhiDWhPm9Qr5yP,Encrypted Memory,Navjaxx,Encrypted Memory,2025-04-25,30,"synthwave, electroclash, french indie pop"
7w6PJe5KBPyvuRYxFkPssC,No More Tears,Ozzy Osbourne,No More Tears (Expanded Edition),1991-09-17,78,"metal, glam metal, heavy metal, hard rock"
0SlpFHdk4UHBDzCEoXzy14,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,2002-07-01,66,"britpop, madchester"
4hLS1e3mrL0gbm8BqX1VvN,Te quiero puta!,Rammstein,Rosenrot,2005-10-27,56,"industrial metal, metal, industrial rock, industrial"
3rdU1kyHVN0goUoBP9ZboB,Lonely memories - Super Slowed,GOTHBOY,Lonely memories,2025-08-01,8,synthwave
0SlQY2fNY0mVRCk75HxHse,Afterglow,Arimasen,Afterglow,2025-04-04,29,"synthwave, breakcore, dark ambient, electroclash"
0P0iQLSaTOh2t539nhUPna,Default Picture,blueberry,Default Picture,2025-03-07,24,"phonk, drift phonk"
5RMoYqz8q5IDg7XX93dTWO,Your Echo,GOTHBOY,Your Echo,2024-11-08,21,synthwave
7zXJIaXXUrRBrzE7vfbubz,Kumite,Marvel83',Arcade Dreams,2022-08-19,32,"synthwave, chillwave, vaporwave"
3u9XGjhaT7mWIpbHD0fbIH,Joi,Xalv,Joi,2025-04-18,20,synthwave
0LAcM6I7ijW4VVW0aytl1t,One (Remastered),Metallica,...And Justice for All (Remastered Deluxe Box Set),1988-09-07,71,"metal, thrash metal, rock, heavy metal, hard rock"
1AdOmi4DGugod0HqsSF11W,Afterglow - Slowed,Arimasen,Afterglow,2025-04-04,8,"synthwave, breakcore, dark ambient, electroclash"
0IWejVx1J6tdjWLl6SrK0B,Memory,Narvent,Insomnia,2024-08-09,40,"phonk, synthwave"
4dDU5kon9dXIqMv8UJyPo3,Eclipse,Xalv,Eclipse,2025-08-22,16,synthwave
3qhgO0AuXizqHRAkCdbb5e,Diedlonely,GOTHBOY,Diedlonely,2024-05-16,15,synthwave
14uTc63l8tQplLkmnW3HTN,Last Thought Before Shutdown,VØJ,Last Thought Before Shutdown,2025-08-01,40,"phonk, synthwave, drift phonk"
7pjkYDuCjU4FZyRkkMTTkA,Infinity 2.0,Frequency,Infinity 2.0,2024-12-09,34,"synthwave, chillwave"
3KfBEs0qma2KJ7w5zk8hZt,You've been on my mind,Frequency,You've been on my mind,2024-12-01,31,"synthwave, chillwave"
3cRX2gFEyUvMaui8XjcpbD,Lonely,Frequency,Lonely,2025-05-31,17,"synthwave, chillwave"
3GywsFqSThXVlAp4bZ60R2,Humanized,Frequency,Humanized,2024-12-04,21,"synthwave, chillwave"
06oxZMQVCv2URErNti6S70,Real For Me,Narvent,Real For Me,2024-03-08,42,"phonk, synthwave"
5kTI49Lm4D4s7nBmTtVdBP,Bloody Mary,VØIDGLiTCH,Bloody Mary,2024-09-13,49,"synthwave, electroclash"
2RyvhC23MdkveRNDJlik6e,Bloody Mary - slowed,VØIDGLiTCH,Bloody Mary,2024-10-11,41,"synthwave, electroclash"
545WpZctvOyaIPJBhenv3Z,Space Echo,A.L.I.S.O.N,Space Station,2018-09-10,46,"synthwave, chillwave, vaporwave"
4t8unyHHA14WTtGy9G6gJ1,TOKYO-I,auritni,TOKYO-I,2024-10-18,22,synthwave
5zA1O50q3can26IphLIoaW,Despond,auritni,Despond,2025-02-14,36,synthwave
4RnOH4wP0kc9BXup5c6SZW,Insomnia,auritni,Insomnia,2025-01-31,31,synthwave
3RCTHWUmTOrnLmWoqldB1X,Cosmic Embrace,Weightlessness,Cosmic Embrace,2025-06-09,4,synthwave
5NOOUy65y8yFAAxsy9PZGI,Cosmic Embrace - Slowed Version,Weightlessness,Cosmic Embrace,2025-06-09,2,synthwave
0kMQ43ahqhsU0JiBdyXy0E,Glance,Frequency,Glance,2024-12-30,19,"synthwave, chillwave"
6bF6C8VxawJ2qqRGv9qgBg,Insomniaс,Frequency,Glance,2024-12-30,16,"synthwave, chillwave"
1begzvBHYFBzdvskKe1lts,Cyberoptics,Frequency,Glance,2024-12-30,32,"synthwave, chillwave"
7n1N7diC2YPZky76Hv057U,Meet on Moon,auritni,Meet on Moon,2024-11-01,37,synthwave
2ilUa0SuPPdIJ0HlqtLfAB,TOKYO-3,auritni,TOKYO-3,2024-04-26,41,synthwave
0AeIilXm8W1dhgn1KY5FX0,Altera Vita,auritni,Altera Vita,2024-07-05,18,synthwave
5bQRIjhQ0rK2hQhefiv84m,Hypersomnia,auritni,Hypersomnia,2024-06-07,37,synthwave
40HEFb2N2bveYpkKfo0c2z,The Light in Her Eyes - Slowed Version,Weightlessness,The Light in Her Eyes,2025-07-07,2,synthwave
6jxETblv3dpcmXqCgfKa87,ANDROID DREAM,iGRES,ANDROID DREAM,2024-04-26,27,"synthwave, electroclash, vaporwave"
00xxo87K2FkUZBvENyRNgN,Fade Into Darkness,Narvent,Fade Into Darkness,2025-04-04,50,"phonk, synthwave"
